numero_de_cliente	clase_ternaria	prob	Predicted
66959881	""	1.05629877727655e-05	0
66960701	""	0.000111313837391933	0
66963391	""	8.04562330828571e-05	0
66976671	""	0.337557135978313	1
66981231	""	7.77734091342041e-05	0
66982221	""	0.00965804233135546	0
66984971	""	0.00196005752000827	0
66996551	""	1.5057006089398e-05	0
66997251	""	3.55099363561465e-05	0
66997311	""	0.000182212813491467	0
66997431	""	0.000878714587831954	0
67007311	""	0.000274245439343319	0
67018011	""	0.000430985876746702	0
67018481	""	0.000374633063452291	0
67035321	""	0.0133749568842979	0
67037661	""	0.000117971601560668	0
67039771	""	9.41214617736025e-06	0
67044271	""	2.25220070722376e-05	0
67044331	""	0.000191792866238363	0
67050531	""	0.000178076667433012	0
67050941	""	3.81774306770665e-05	0
67052111	""	0.00336280308670657	0
67063101	""	0.000165834157853924	0
67085731	""	7.60108234296476e-06	0
67086381	""	4.31209061953577e-05	0
67087081	""	6.60039961300816e-05	0
67088251	""	8.38078005601904e-05	0
67090591	""	2.59358140796447e-05	0
67098481	""	0.000126767225129973	0
67100591	""	1.65061944470581e-05	0
67103511	""	0.00471639179565995	0
67110241	""	0.000738451875511226	0
67113631	""	2.1066976724128e-05	0
67115791	""	1.29179507944238e-05	0
67117841	""	6.24951338608006e-05	0
67119071	""	2.2864251335114e-05	0
67119651	""	8.86340949773753e-05	0
67124621	""	3.38502538127356e-05	0
67127781	""	1.13238134374928e-05	0
67131701	""	2.21488266107864e-05	0
67134041	""	1.48669578737316e-05	0
67141761	""	0.00082531906181321	0
67145911	""	2.02710300200783e-05	0
67157201	""	2.82577684821338e-05	0
67158251	""	2.11078219865462e-05	0
67160121	""	6.4634651120171e-05	0
67176441	""	1.43733177254818e-05	0
67182521	""	4.63558900740833e-05	0
67183631	""	0.00010562243814937	0
67186731	""	0.0166324824015534	0
67189071	""	1.90994123279735e-05	0
67190821	""	1.88501030995542e-05	0
67195501	""	0.000310097809037049	0
67197781	""	1.37968759758042e-05	0
67216031	""	1.62358462690468e-05	0
67218721	""	0.000193764733257896	0
67221291	""	3.19847676583922e-05	0
67230881	""	5.06778577138293e-05	0
67233981	""	1.29615451336672e-05	0
67257141	""	1.95621479999629e-05	0
67262231	""	0.00423502681256292	0
67271061	""	0.000428038717087794	0
67275151	""	1.3584785356593e-05	0
67277961	""	3.44394513124457e-05	0
67281411	""	2.12983104116765e-05	0
67284571	""	4.1923113578256e-05	0
67285681	""	4.88365328393202e-05	0
67288081	""	3.52679650669511e-05	0
67289131	""	1.62537197182334e-05	0
67293811	""	1.35164132791534e-05	0
67293981	""	0.000609743805848598	0
67296151	""	6.37837198989437e-05	0
67301701	""	1.63003345584381e-05	0
67305271	""	1.37397868920807e-05	0
67306091	""	7.74787524493772e-06	0
67308721	""	0.00463257612361347	0
67309951	""	5.58227077944931e-05	0
67310941	""	0.000516529957244579	0
67321821	""	6.46219762764848e-05	0
67322111	""	2.72771745783634e-05	0
67323461	""	0.000210429278077398	0
67324861	""	0.00010742261638324	0
67326151	""	2.57227205778582e-05	0
67329891	""	8.2348782616387e-05	0
67329951	""	0.00593257949914725	0
67331351	""	0.0057210287970294	0
67353811	""	0.000267566890704008	0
67353871	""	0.000863905665743672	0
67355271	""	6.63759340996713e-05	0
67360241	""	1.2310161933231e-05	0
67361761	""	1.24206741389177e-05	0
67364631	""	3.75132906354944e-05	0
67366851	""	2.68938098648193e-05	0
67368491	""	1.32857249737661e-05	0
67374511	""	0.00458552632091238	0
67379831	""	3.16700702330799e-05	0
67382931	""	1.01645292151095e-05	0
67387381	""	0.00238631146544027	0
67396151	""	7.13145366559896e-05	0
67401941	""	2.6530562451219e-05	0
67406441	""	5.81127990206594e-05	0
67410071	""	2.7795040179922e-05	0
67413171	""	0.00166382347511258	0
67419661	""	0.00180652676281764	0
67422231	""	1.99669109197227e-05	0
67423461	""	0.00148635893053573	0
67423751	""	0.00100850925675099	0
67423871	""	1.05290428830976e-05	0
67427961	""	8.92155913213197e-06	0
67429541	""	9.53525779665978e-05	0
67434161	""	1.18547301768642e-05	0
67438021	""	0.016309573823851	0
67440241	""	5.1805982268577e-05	0
67448201	""	0.000442587299563546	0
67450421	""	2.10687170747882e-05	0
67451651	""	1.89382620305196e-05	0
67457731	""	4.3723686643912e-05	0
67460301	""	0.000424426884351104	0
67461241	""	0.000112562498121641	0
67472231	""	1.90595037893735e-05	0
67473931	""	8.0107059399087e-06	0
67501061	""	1.6310889264667e-05	0
67532351	""	2.31150278518006e-05	0
67537851	""	0.000627818302587167	0
67538961	""	0.000391119827661735	0
67539431	""	8.33123737116714e-05	0
67540481	""	0.000241742857120641	0
67540891	""	1.47538306305898e-05	0
67541711	""	1.63216339280098e-05	0
67542351	""	7.6630554066345e-05	0
67560421	""	1.42496354206239e-05	0
67565981	""	2.48095525356683e-05	0
67566151	""	3.11214115764056e-05	0
67566741	""	0.000264375802054967	0
67568961	""	1.0970162405715e-05	0
67569431	""	0.00175573889247889	0
67580831	""	0.000727902313721993	0
67584631	""	4.17118372574438e-05	0
67590071	""	1.39060841843605e-05	0
67599841	""	4.52244582863259e-05	0
67609081	""	0.000200187335903403	0
67609311	""	0.000217719658787127	0
67611941	""	9.08876951518232e-05	0
67622181	""	6.68384543223715e-05	0
67622941	""	0.000146458023167875	0
67632061	""	1.436473037584e-05	0
67634111	""	9.91607993616532e-05	0
67635101	""	9.15039340371925e-05	0
67636271	""	3.0020573927897e-05	0
67638611	""	4.62832450551043e-05	0
67643991	""	1.99235847785673e-05	0
67644751	""	2.34774566576755e-05	0
67655981	""	3.77224005902031e-05	0
67669141	""	2.1901255035568e-05	0
67669901	""	2.20856913935307e-05	0
67671361	""	0.00161561932008181	0
67671651	""	4.89729311221912e-05	0
67675221	""	3.12957617710179e-05	0
67676741	""	0.000115070916874347	0
67678201	""	9.8210908991244e-06	0
67679721	""	0.000146010215063198	0
67687151	""	0.00489944464648793	0
67691771	""	2.84888608095844e-05	0
67693171	""	2.55912239661939e-05	0
67700661	""	6.85010295709066e-06	0
67706331	""	8.69546991147866e-05	0
67711421	""	1.99160977933653e-05	0
67717441	""	2.29122895164222e-05	0
67717791	""	0.000184565061719621	0
67728671	""	1.13203032108709e-05	0
67732471	""	0.00251730894761513	0
67741361	""	9.693588656875e-05	0
67742941	""	2.50172015714648e-05	0
67747441	""	1.61942149532845e-05	0
67747791	""	0.000994725266102029	0
67748671	""	1.52665924338134e-05	0
67753001	""	0.0113106713623507	0
67753291	""	0.000169213946585666	0
67756801	""	0.00538377552140817	0
67758611	""	0.000190095391204462	0
67774991	""	1.85343662248434e-05	0
67779491	""	4.64921564118659e-05	0
67786331	""	7.16232087687748e-05	0
67786861	""	1.51516819036825e-05	0
67794871	""	5.89412689167927e-05	0
67798851	""	0.000264366403663242	0
67800251	""	4.22955148916865e-05	0
67802241	""	3.78122306491257e-05	0
67803991	""	8.03477197380062e-06	0
67809901	""	1.36176266371151e-05	0
67819491	""	3.83291724956698e-05	0
67820661	""	1.17280951585326e-05	0
67825981	""	0.000372226052032857	0
67826571	""	0.000135444626117158	0
67826861	""	0.000345595947475501	0
67831481	""	0.000547112795448171	0
67831541	""	1.74609981332052e-05	0
67843761	""	0.000589487921199209	0
67844581	""	0.000298699375548926	0
67845571	""	1.83901409248334e-05	0
67846331	""	3.66088115215091e-05	0
67852121	""	1.50738314386936e-05	0
67852531	""	0.000751826712771822	0
67854811	""	7.59396005887231e-05	0
67856981	""	3.29403791122616e-05	0
67864231	""	8.36699570674231e-05	0
67866041	""	0.0450456832952803	1
67869141	""	4.37722588654279e-05	0
67869431	""	0.000879710196169117	0
67871421	""	4.06033425029204e-05	0
67878911	""	1.27020141362975e-05	0
67880371	""	2.17231799071416e-05	0
67891541	""	8.84976590914871e-06	0
67892301	""	0.000580356536040948	0
67892941	""	2.72055882844363e-05	0
67898091	""	0.00171644126827256	0
67899491	""	0.00468170437607809	0
67907331	""	0.000145262487715543	0
67910081	""	0.00108987219601163	0
67912361	""	8.27432123292237e-05	0
67924111	""	2.85173997605232e-05	0
67939611	""	1.34835208297596e-05	0
67940081	""	0.000420601789508993	0
67946281	""	3.43935807582465e-05	0
67953061	""	1.1489911310349e-05	0
67954351	""	2.28423900950146e-05	0
67957331	""	0.00151319950193102	0
67961071	""	0.000109941639314727	0
67968381	""	1.61701031756447e-05	0
67975461	""	0.000130347124034502	0
67976861	""	0.000232108227156879	0
67979321	""	0.000113034486687418	0
67982011	""	1.04715053452471e-05	0
67982771	""	4.59708604562181e-05	0
67984001	""	2.80496457255504e-05	0
67985341	""	0.0032433918945748	0
67987271	""	0.0104326000633194	0
67992481	""	5.68968268379144e-05	0
67993471	""	0.000109792494121112	0
68004001	""	1.5900930622164e-05	0
68017331	""	1.79473608655473e-05	0
68019321	""	8.01302576647176e-05	0
68020431	""	3.32508090106495e-05	0
68029031	""	0.000591538895955535	0
68029201	""	3.14790048190731e-05	0
68029671	""	4.77587954473369e-05	0
68029731	""	9.16478205626589e-06	0
68030551	""	0.000343271130598819	0
68030721	""	1.07462011034764e-05	0
68032071	""	0.000767903177332677	0
68033941	""	8.3224262162608e-06	0
68034171	""	2.48263614983263e-05	0
68039671	""	3.44911081592511e-05	0
68044641	""	0.000679658427552451	0
68045401	""	1.77872083710842e-05	0
68047741	""	0.00181719887384489	0
68049791	""	9.98759073402203e-06	0
68050021	""	3.21653921680409e-05	0
68053241	""	1.21427844180812e-05	0
68061891	""	2.20535800184098e-05	0
68065581	""	4.02750371075108e-05	0
68070431	""	3.48133846780056e-05	0
68078501	""	0.000325463773175047	0
68083061	""	3.17213017814477e-05	0
68085521	""	1.66303019397251e-05	0
68095111	""	3.45536279035103e-05	0
68095231	""	0.0290469116231452	1
68101191	""	0.00481546731018842	0
68107101	""	1.70526697679026e-05	0
68109031	""	3.18034303540683e-05	0
68114291	""	0.000163989348979645	0
68114351	""	0.000228387047158154	0
68117451	""	6.81688618333043e-05	0
68120491	""	3.82936282478289e-05	0
68120841	""	9.57080727948484e-05	0
68123941	""	1.24709704556177e-05	0
68133711	""	0.000392355287631373	0
68136051	""	0.000162606128068697	0
68136691	""	1.43506594062361e-05	0
68150431	""	0.000298630358451381	0
68160431	""	0.00624503114451634	0
68167571	""	0.000208423864691818	0
68168971	""	1.59667017955813e-05	0
68170491	""	6.68194799083539e-05	0
68172421	""	2.31561339661758e-05	0
68175461	""	0.000102580258169173	0
68182191	""	0.00101312215266819	0
68185521	""	0.681784448158597	1
68197921	""	4.49369267758479e-05	0
68201251	""	2.14914024059687e-05	0
68208211	""	1.7178111891623e-05	0
68209321	""	0.000106193798060918	0
68214001	""	0.000142810795068078	0
68221081	""	2.15703606305199e-05	0
68226811	""	3.62543975630017e-05	0
68227281	""	0.0004903157368478	0
68234121	""	0.00122924805282222	0
68237281	""	4.05577768778187e-05	0
68240141	""	0.000291262390286089	0
68245521	""	0.000283706503595911	0
68248271	""	2.4624926302546e-05	0
68248801	""	0.000237743376269736	0
68250901	""	2.53987216416651e-05	0
68251371	""	1.03254948287905e-05	0
68257281	""	7.78539748100109e-05	0
68259211	""	5.20916173852403e-05	0
68267981	""	2.11816599312359e-05	0
68269031	""	0.00303266900942643	0
68269501	""	4.57275101382202e-05	0
68269791	""	3.14909838751533e-05	0
68275231	""	3.53133864408191e-05	0
68277161	""	0.0119910730166588	0
68277921	""	1.71888148041802e-05	0
68289381	""	1.06959654336861e-05	0
68290791	""	0.00126536081186576	0
68293651	""	0.000821897372168513	0
68294821	""	2.08566013557354e-05	0
68299911	""	0.000177602776179575	0
68300261	""	7.94687769577847e-05	0
68306051	""	6.01332646714839e-05	0
68307101	""	3.24497836322342e-05	0
68313301	""	0.000174003726433915	0
68317921	""	0.00269350714493652	0
68319791	""	0.00018920214649556	0
68325291	""	3.43333579246286e-05	0
68353481	""	0.00017740328157331	0
68356811	""	0.00280496477987233	0
68358511	""	4.25695023544233e-05	0
68359911	""	7.93569241897212e-05	0
68365231	""	0.0074342325604735	0
68366751	""	3.08001970024141e-05	0
68367341	""	0.000157142226066903	0
68369681	""	7.29106437347543e-05	0
68370731	""	5.8968658747146e-05	0
68381551	""	0.00197453096208171	0
68386581	""	0.000153110683824532	0
68394651	""	2.27614494842851e-05	0
68395411	""	9.26604642168592e-05	0
68404591	""	0.000482999605521969	0
68408101	""	2.84897268435387e-05	0
68412311	""	0.000593594573782864	0
68412721	""	5.06802732967757e-05	0
68414301	""	0.0019900350491165	0
68422721	""	0.000158941281363018	0
68436461	""	0.000409459505001017	0
68437571	""	6.03526183372687e-05	0
68438161	""	3.61169581273947e-05	0
68438741	""	0.00127689862755783	0
68440911	""	2.86975056137844e-05	0
68459561	""	8.60415390252618e-05	0
68464651	""	1.59689333281546e-05	0
68482251	""	6.19189161706399e-05	0
68485821	""	0.0068879536155578	0
68489211	""	0.0942305770749954	1
68490731	""	1.40016228468675e-05	0
68493951	""	3.06933775767412e-05	0
68501141	""	4.00527781843386e-05	0
68502491	""	0.000208152923445598	0
68505001	""	0.000857180507045253	0
68509801	""	0.000179443649890526	0
68510851	""	5.12048454284406e-05	0
68514181	""	0.00030963520803	0
68530031	""	0.00859280654731462	0
68531321	""	2.33838494481519e-05	0
68532901	""	0.049489322475872	1
68533071	""	1.66374465154972e-05	0
68542841	""	2.22981669026565e-05	0
68551141	""	3.11687688141193e-05	0
68560031	""	0.0170849144600505	0
68560501	""	3.84711015673004e-05	0
68562081	""	0.000106614394906062	0
68568101	""	0.00075552287250282	0
68571261	""	2.62052660966111e-05	0
68571671	""	1.72992069126311e-05	0
68573311	""	1.31609877311834e-05	0
68575591	""	7.44731553980503e-05	0
68577171	""	0.0026267666720787	0
68582141	""	0.0546924566844385	1
68584421	""	4.69964076810069e-05	0
68585471	""	3.66305239574878e-05	0
68587461	""	1.64352549966427e-05	0
68589101	""	0.000159540536099841	0
68596701	""	7.04278940052837e-05	0
68600091	""	3.3810422844847e-05	0
68606171	""	0.0609625888333724	1
68612491	""	2.86729698346149e-05	0
68614651	""	5.805603965639e-05	0
68615411	""	0.000466257067263248	0
68620971	""	8.87090844838681e-05	0
68622781	""	0.00615839967777265	0
68623951	""	0.000123772716298331	0
68631961	""	1.56131411967312e-05	0
68638571	""	3.52415848263434e-05	0
68643721	""	3.34673071117526e-05	0
68651441	""	2.0369791980503e-05	0
68652141	""	0.000208733685812947	0
68656471	""	0.000110713606745248	0
68662551	""	8.26165047946605e-05	0
68665531	""	0.000320122482321324	0
68667991	""	0.000201520503094692	0
68671261	""	2.61917745274579e-05	0
68674831	""	5.79562770664125e-05	0
68675181	""	2.02581990473303e-05	0
68680211	""	1.14769503098542e-05	0
68687461	""	0.000101833040878475	0
68688631	""	6.35730109807873e-05	0
68688751	""	4.67392698779569e-05	0
68695471	""	1.25543906419552e-05	0
68695591	""	1.13892538376133e-05	0
68698691	""	1.16132792842232e-05	0
68712841	""	4.98152940995664e-05	0
68718571	""	4.56925182220854e-05	0
68724771	""	4.23448060496798e-05	0
68727461	""	0.000153857847677134	0
68728691	""	1.15623088249414e-05	0
68730741	""	1.86007058115158e-05	0
68737231	""	0.000631700292447757	0
68743431	""	1.69065349787042e-05	0
68748401	""	1.31075947731561e-05	0
68753601	""	0.000283199901503243	0
68757641	""	2.96511852776157e-05	0
68760391	""	3.24844820833724e-05	0
68762201	""	1.76907682326339e-05	0
68766531	""	0.000117290284601207	0
68767461	""	1.6858432701725e-05	0
68767581	""	2.19389901585153e-05	0
68774421	""	2.09788010888284e-05	0
68784601	""	2.55187734042554e-05	0
68817931	""	0.000629956535178511	0
68831971	""	0.000256646490788019	0
68841441	""	0.000897868581451389	0
68854071	""	0.000412718787879759	0
68856181	""	0.000363463569234755	0
68859921	""	0.000382532421186282	0
68873491	""	0.000337430450407437	0
68876181	""	4.42302689694989e-05	0
68887581	""	9.56578566963173e-05	0
68888111	""	6.91935983909861e-05	0
68893901	""	0.000224475733138671	0
68899981	""	2.90108526449425e-05	0
68918111	""	1.22107401477577e-05	0
68929571	""	1.44058516670709e-05	0
68930271	""	5.49104453425744e-05	0
68950101	""	0.000206612874905063	0
68952611	""	0.000261356396645964	0
68982031	""	1.55730794772989e-05	0
69001501	""	9.85446271082989e-06	0
69002671	""	0.000689175845401078	0
69004191	""	1.06553571352751e-05	0
69012851	""	6.98309262749761e-05	0
69029751	""	1.24149898360381e-05	0
69031331	""	0.000801226629663035	0
69033901	""	2.27488718061171e-05	0
69037121	""	0.00032420063845902	0
69039461	""	1.94888930394811e-05	0
69048991	""	0.000511566597661009	0
69049051	""	2.55380843729216e-05	0
69050041	""	0.00044546432863425	0
69050511	""	4.2692351838411e-05	0
69059631	""	0.000121296125354638	0
69063081	""	5.86781712844186e-05	0
69070801	""	8.38095710311851e-06	0
69070921	""	0.000206008372355369	0
69073961	""	1.7346013317245e-05	0
69075011	""	1.90772577568549e-05	0
69077061	""	4.31428081865345e-05	0
69077121	""	3.31690041134795e-05	0
69081271	""	0.000223227391768298	0
69083321	""	1.9398157965319e-05	0
69086181	""	2.44976303507679e-05	0
69088291	""	0.00812608610480946	0
69089341	""	0.000313766158574538	0
69089811	""	1.34559270268568e-05	0
69092031	""	1.56445774736711e-05	0
69109811	""	6.23215640845105e-05	0
69110221	""	0.00011162936054216	0
69116651	""	0.00314491922467055	0
69117471	""	1.13775399798818e-05	0
69131681	""	9.66267491841644e-05	0
69139401	""	1.38321804555842e-05	0
69152381	""	0.00024152573213604	0
69152851	""	2.29611595742748e-05	0
69157121	""	1.8695338663151e-05	0
69158641	""	0.000117056231488733	0
69160631	""	2.96866640922151e-05	0
69163141	""	7.53472538707537e-05	0
69175601	""	2.6546779062086e-05	0
69176301	""	1.39214404111106e-05	0
69184021	""	2.04737061556763e-05	0
69186651	""	1.3848306837782e-05	0
69191101	""	0.00508722331411795	0
69195541	""	0.00012637136032429	0
69205891	""	3.97678282178651e-05	0
69214721	""	4.3738954562765e-05	0
69220981	""	0.000556194197410934	0
69227591	""	2.54370134426759e-05	0
69230511	""	9.22675629103339e-06	0
69235601	""	7.48099881082567e-05	0
69243321	""	5.56148172276118e-05	0
69245541	""	6.46046272709299e-05	0
69246771	""	0.00322076630461172	0
69248991	""	1.13071082354122e-05	0
69258231	""	2.89533431486369e-05	0
69260571	""	2.39270219664695e-05	0
69263091	""	0.00137101083886244	0
69264081	""	2.4731473584312e-05	0
69268291	""	7.13402422291349e-05	0
69269871	""	9.89859465602139e-05	0
69276011	""	2.37674210379004e-05	0
69281041	""	6.98135916992705e-06	0
69281451	""	0.000151401861314057	0
69283031	""	0.0329154358281804	1
69291041	""	2.22780955860416e-05	0
69291391	""	0.000324017019706202	0
69295661	""	0.0100685652434043	0
69296891	""	1.13838178755201e-05	0
69307881	""	1.03964435207682e-05	0
69308761	""	2.33514200644646e-05	0
69308881	""	1.70163014739864e-05	0
69310221	""	6.04509356278738e-05	0
69312911	""	0.0042643956351666	0
69314961	""	1.51505664809033e-05	0
69324901	""	0.000137376263124703	0
69326071	""	1.47538974429625e-05	0
69330221	""	0.00112714523328152	0
69332681	""	4.49196398546325e-05	0
69333321	""	5.06807763745969e-05	0
69340401	""	5.8092843968093e-05	0
69341101	""	9.92636966763558e-06	0
69341981	""	0.000122216669807636	0
69347651	""	0.000105654462592317	0
69352681	""	8.19756896822679e-05	0
69353441	""	1.26746040103319e-05	0
69354841	""	4.69048364060957e-05	0
69356421	""	0.00420407138599334	0
69358531	""	0.000147167923497359	0
69366131	""	1.48101556391343e-05	0
69368061	""	2.48973661233719e-05	0
69368471	""	3.93608645999701e-05	0
69373501	""	0.000422293262546381	0
69373731	""	0.00156638118325785	0
69373791	""	1.34216329553464e-05	0
69380281	""	8.6935576095856e-05	0
69381801	""	1.09915919815703e-05	0
69387181	""	0.000262642733727472	0
69392621	""	0.00681111748812962	0
69392971	""	4.88591463049449e-05	0
69395781	""	3.70412135681114e-05	0
69398591	""	5.71737746726233e-06	0
69402211	""	1.88312457558068e-05	0
69403851	""	1.45805594148887e-05	0
69412041	""	1.35017541464345e-05	0
69415371	""	4.76962728109442e-05	0
69415431	""	7.50019681424733e-05	0
69427711	""	0.00195993029151126	0
69440461	""	0.000176602038046149	0
69447241	""	0.00043392395195292	0
69447831	""	1.39284488184437e-05	0
69449171	""	7.88698078819737e-06	0
69450171	""	1.41848398616691e-05	0
69453851	""	2.23104024098725e-05	0
69460751	""	2.03725734929797e-05	0
69465311	""	4.04391058606169e-05	0
69470111	""	2.29240541040811e-05	0
69471341	""	1.8157583892609e-05	0
69475141	""	3.25062620346847e-05	0
69477651	""	6.63349782853243e-06	0
69478061	""	0.000673295256772556	0
69478471	""	4.52608872089681e-05	0
69479581	""	0.000216338424565864	0
69495491	""	0.00103734967618716	0
69498121	""	0.00308756606554397	0
69499351	""	0.000544852206121914	0
69511341	""	0.00052774202099161	0
69535201	""	3.6539912064162e-05	0
69540461	""	2.11304459544605e-05	0
69540751	""	3.50561349030907e-05	0
69543211	""	2.91061843620524e-05	0
69546371	""	2.38961048934986e-05	0
69560871	""	8.06375350662137e-06	0
69566021	""	5.05048946425968e-05	0
69568881	""	0.000181007938856966	0
69572801	""	6.12039928688346e-06	0
69575961	""	8.36068322362363e-05	0
69582101	""	3.65370462015787e-05	0
69588181	""	0.000186616886489086	0
69589291	""	1.21763211946464e-05	0
69607071	""	3.13726850836459e-05	0
69612161	""	1.54753117642501e-05	0
69622511	""	0.00175558653646402	0
69622861	""	2.45786091994e-05	0
69624031	""	1.87975810913849e-05	0
69628301	""	0.001320679861315	0
69630931	""	0.00278298986300143	0
69632391	""	8.79567272865725e-05	0
69634791	""	0.000664529014134941	0
69647771	""	1.67316966661488e-05	0
69649941	""	0.00293024159369972	0
69657071	""	0.000176255301499251	0
69669411	""	2.61811503026055e-05	0
69672041	""	1.24281697167643e-05	0
69678651	""	2.32146702144919e-05	0
69680581	""	2.45345478934521e-05	0
69693211	""	2.06794526889301e-05	0
69694501	""	0.000170158108986033	0
69699181	""	3.94850212103849e-05	0
69702861	""	0.000848682221107201	0
69706901	""	2.47687915142351e-05	0
69714791	""	0.000478618426446169	0
69721871	""	4.3092964461734e-05	0
69722101	""	0.000300630325468625	0
69722921	""	3.14552047383165e-05	0
69723621	""	2.85236613435684e-05	0
69728651	""	2.08453857336874e-05	0
69729591	""	8.86815442433024e-06	0
69746311	""	4.59914213657488e-05	0
69746841	""	2.23234723500054e-05	0
69755961	""	2.53091188032669e-05	0
69756491	""	0.000400645338113156	0
69757131	""	0.000652756132581441	0
69760001	""	0.00174933891281652	0
69769651	""	0.000150792022893295	0
69770291	""	0.00751893434350041	0
69771811	""	0.000561343068413772	0
69779241	""	9.09957673493449e-05	0
69780641	""	0.000292472305098409	0
69781171	""	0.00034527758336588	0
69787721	""	8.834529906978e-05	0
69798711	""	0.0041345180806895	0
69801111	""	2.09891544309043e-05	0
69806371	""	1.9931277924215e-05	0
69808011	""	0.00044618181692299	0
69808711	""	3.47553772079324e-05	0
69817601	""	2.53653791775437e-05	0
69818541	""	7.98896786597239e-06	0
69818711	""	1.93613441200757e-05	0
69818771	""	0.00065526704784033	0
69819531	""	3.18232466898962e-05	0
69820411	""	4.34696717383562e-05	0
69822341	""	4.09779194174217e-05	0
69823391	""	1.32641798386325e-05	0
69827721	""	2.77766768253846e-05	0
69829061	""	0.000826501999546944	0
69829181	""	1.4658509292621e-05	0
69833511	""	0.00123908251257126	0
69838011	""	2.75413002986396e-05	0
69838711	""	2.73824414357487e-05	0
69844271	""	4.15115370993377e-05	0
69845441	""	0.000674233910423819	0
69849881	""	3.33355619450028e-05	0
69850411	""	0.000347791199373752	0
69850641	""	1.04979338746169e-05	0
69851231	""	3.72421737804042e-05	0
69860061	""	1.73539801439679e-05	0
69863161	""	0.000260205032764948	0
69863921	""	5.26903567754671e-05	0
69871871	""	2.60756309229876e-05	0
69871991	""	1.19786668143337e-05	0
69882341	""	3.04497593000264e-05	0
69884151	""	3.88220870745826e-05	0
69885321	""	9.73074317593703e-06	0
69887191	""	0.000193446675129774	0
69889881	""	0.000664552368531421	0
69891051	""	1.39126712630471e-05	0
69892571	""	1.21623877920693e-05	0
69892751	""	1.85182261333102e-05	0
69893161	""	8.58446864823396e-06	0
69893391	""	1.29286267242566e-05	0
69893511	""	1.75557792818926e-05	0
69894211	""	0.000160948840361722	0
69896551	""	3.0146254138012e-05	0
69897371	""	0.00509012285650071	0
69897721	""	0.0476573351659189	1
69904741	""	1.70805579951574e-05	0
69906901	""	9.81534148898633e-05	0
69909591	""	5.2275126192287e-05	0
69910061	""	5.26699341183914e-05	0
69912691	""	1.69141717834786e-05	0
69913101	""	2.79508537371226e-05	0
69913921	""	1.64921826111035e-05	0
69919651	""	1.4761870219742e-05	0
69921051	""	1.27102879252645e-05	0
69923741	""	1.33305352396238e-05	0
69930531	""	0.000408815906834105	0
69932751	""	0.000122289181457571	0
69934741	""	7.7290640525097e-05	0
69935791	""	2.57929502573131e-05	0
69936321	""	0.000784321614622336	0
69941231	""	3.2622016602856e-05	0
69943631	""	0.000202537655892425	0
69944151	""	4.92875883757486e-05	0
69945151	""	1.87690574759246e-05	0
69948541	""	5.32718110175906e-06	0
69950531	""	0.00611039710090965	0
69951171	""	0.00269359536748702	0
69953631	""	0.000138010066288241	0
69954211	""	1.21090364768032e-05	0
69956201	""	0.000175715698782393	0
69957021	""	7.55013433959512e-05	0
69958541	""	1.98119647913149e-05	0
69964211	""	0.00617732485936347	0
69965441	""	3.74609563553472e-05	0
69965561	""	3.6518485092932e-05	0
69968251	""	0.000399644204910486	0
69971871	""	0.000253590184108159	0
69975151	""	2.6393771332422e-05	0
69976551	""	1.89242138049911e-05	0
69976961	""	1.54625895165229e-05	0
69977781	""	3.34416691395036e-05	0
69985091	""	3.00652306957462e-05	0
69986201	""	2.70258032655341e-05	0
69989591	""	1.46047334021231e-05	0
69990941	""	1.25101393611799e-05	0
69991351	""	6.17374636816836e-05	0
69992341	""	0.00261496948269661	0
69996201	""	4.58835344184115e-05	0
69998131	""	1.19852142647417e-05	0
69998831	""	2.68371986956643e-05	0
69999011	""	3.28528090315676e-05	0
70001171	""	0.000359404700083008	0
70007081	""	0.000220219957814294	0
70011581	""	0.000224565627350701	0
70012401	""	2.00882704651785e-05	0
70013101	""	0.000881019636438202	0
70016141	""	9.27979403434868e-06	0
70022341	""	3.17862606938971e-05	0
70032341	""	0.000402629418827576	0
70033631	""	8.61794389564384e-06	0
70036731	""	0.000636146600428337	0
70040121	""	2.56520959594415e-05	0
70051761	""	0.000163246398842649	0
70064801	""	1.54099367317704e-05	0
70066201	""	1.88767132391588e-05	0
70069711	""	2.27561499716589e-05	0
70084041	""	1.05972911948222e-05	0
70084101	""	1.50915787506597e-05	0
70089071	""	1.02035167256218e-05	0
70093281	""	1.13063131049515e-05	0
70097141	""	0.000267567789739381	0
70098131	""	1.85655248615359e-05	0
70103691	""	0.000283714748339863	0
70110881	""	9.27654073266409e-06	0
70117611	""	2.46743152154626e-05	0
70119301	""	1.41023291009315e-05	0
70127841	""	0.000134609252514382	0
70129771	""	3.95525286633917e-05	0
70131641	""	0.000912046049220787	0
70137781	""	1.12248487855176e-05	0
70139301	""	0.000476468251251545	0
70140121	""	2.63931437099392e-05	0
70142871	""	1.1875206034924e-05	0
70150471	""	2.29749259258777e-05	0
70150941	""	6.06736405923888e-05	0
70154571	""	9.84610654352052e-05	0
70155211	""	4.79639604061937e-05	0
70155911	""	0.000190376803578504	0
70162641	""	0.000160159568019227	0
70163281	""	4.8464173134581e-05	0
70166381	""	2.51114159118407e-05	0
70169771	""	2.42459156930536e-05	0
70173221	""	1.65527546414838e-05	0
70173341	""	2.68742131058188e-05	0
70173401	""	7.95182699229821e-06	0
70178191	""	1.07007847167645e-05	0
